key,날짜,구분,종목코드,종목명,현재가,전일대비,등락률,거래량,거래대금,시가,고가,저가,10일변동가격,10일변동비율,익일시가,10일고가,라벨
1038,20200217,증,066910,손오공,2245,515.0,29.77,18224286,39036,1745,2245,1700,295,0.13,2310,2605,0
1039,20200218,신,019990,에너토크,4360,1005,29.96,2661856,11445,3535,4360,3535,405,0.08,4985,5390,0
1040,20200219,,004540,깨끗한나라,3835,885,30.0,11947777,41745,2900,3835,2855,695,0.17,4090,4785,0
1041,20200219,신,012690,모나리자,7110,1640,29.98,37622764,246101,5450,7110,5290,2170,0.3,7230,9400,1
1042,20200219,증,045060,오공,11450,2640,29.97,39272384,415443,8650,11450,8650,2000,0.16,12350,14350,0
1043,20200219,증,033310,엠투엔,4750,1095,29.96,6008045,25895,3680,4750,3680,10,0.0,4725,4735,0
1044,20200219,신,065950,웰크론,7640,1760,29.93,68660028,485514,5880,7640,5830,2530,0.31,8170,10700,1
1045,20200219,증,043910,자연과환경,1370,315,29.86,64655156,83161,1055,1370,1020,260,0.18,1430,1690,0
1046,20200219,,083550,케이엠,13500,3100,29.81,11891774,146325,10150,13500,10100,2750,0.2,14000,16750,1
1047,20200220,증,023150,MH에탄올,8250,1900,29.92,3591650,27540,6380,8250,6220,3050,0.29,10700,13750,1
1048,20200220,증,004650,창해에탄올,17400,4000,29.85,11653266,189557,13700,17400,13200,2500,0.12,20400,22900,0
1049,20200220,신,017890,한국알콜,11150,2560,29.8,19907447,208862,8800,11150,8580,2800,0.21,13550,16350,1
1050,20200220,신,084650,랩지노믹스,11300,2570,29.44,7751329,79993,9480,11300,9170,2000,0.15,13200,15200,0
1051,20200221,,100220,비상교육,9580,2210,29.99,4428405,39423,7520,9580,7460,100,0.01,10700,10800,0
1052,20200221,신,053290,NE능률,4845,1115,29.89,15391083,68592,4000,4845,3820,50,0.01,5250,5300,0
1053,20200221,,133750,메가엠디,5280,1215,29.89,45721922,225240,4420,5280,4305,30,0.01,5980,6010,0
1054,20200221,신,057030,YBM넷,4175,960,29.86,5090157,19649,3230,4175,3230,1480,0.31,4700,6180,1
1055,20200221,,289010,아이스크림에듀,12350,2840,29.86,8826854,106777,10950,12350,10900,100,0.01,14900,15000,0
1056,20200221,증,023150,MH에탄올,10700,2450,29.7,2007293,21392,10700,10700,10300,800,0.06,12950,13750,0
1057,20200221,신,017890,한국알콜,14450,3300,29.6,23528077,321135,13550,14450,12650,1050,0.07,15300,16350,0
1058,20200224,,014130,한익스프레스,7150,1650,30.0,7509316,51876,6450,7150,6400,490,0.08,6210,6700,0
1059,20200224,,130500,GH신소재,4550,1050,30.0,5619384,25342,4280,4550,4200,1245,0.29,4255,5500,1
1060,20200224,증,200780,비씨월드제약,18200,4200,30.0,3927325,68348,14250,18200,14250,5300,0.31,17300,22600,1
1061,20200224,신,011150,CJ씨푸드,3945,910,29.98,26728455,102621,3600,3945,3600,1060,0.28,3770,4830,1
1062,20200224,신,004140,동방,2650,610,29.9,12769679,33758,2650,2650,2530,220,0.09,2430,2650,0
1063,20200224,신,037950,엘컴텍,2585,595,29.9,59887880,141314,2070,2585,2035,110,0.04,2585,2695,0
1064,20200224,증,004410,서울식품,218,50,29.76,132324921,27870,196,218,194,58,0.26,220,278,1
1065,20200224,증,006090,사조오양,10050,2300,29.68,4261937,40311,8190,10050,8190,910,0.1,9340,10250,0
1066,20200225,증,066910,손오공,2605,600.0,29.93,69865967,160144,1985,2605,1840,35,0.01,2415,2450,0
1067,20200227,증,041960,코미팜,17550,4050,30.0,1394019,24465,17550,17550,17550,5050,0.26,19150,24200,1
1068,20200227,신,057030,YBM넷,4925,1135,29.95,25044624,112206,3715,4925,3705,1380,0.29,4800,6180,1
1069,20200227,증,203690,스피어파워,3905,900,29.95,8552941,32547,3025,3905,3000,1050,0.27,3950,5000,1
1070,20200227,증,241820,피씨엘,11050,2530,29.69,2843264,31392,11050,11050,10750,2100,0.18,11400,13500,0
1071,20200228,신,289080,SV인베스트먼트,2285,525.0,29.83,61442699,126703,1800,2285,1605,205,0.08,2555,2760,0
1072,20200228,신,001520,동양,1395,320.0,29.77,27456503,37056,1290,1395,1255,140,0.09,1560,1700,0
1073,20200302,증,284620,카이노스메드,3715,855,29.9,10305469,34403,2945,3715,2895,295,0.08,3580,3875,0
1074,20200302,신,016600,큐캐피탈,865,199,29.88,40147465,32850,706,865,701,25,0.03,1000,1025,0
1075,20200302,신,053290,NE능률,5270,1210,29.8,19043086,92439,4560,5270,4310,30,0.01,5030,5060,0
1076,20200303,증,011000,진원생명과학,4800,1105,29.91,29434212,129592,3725,4800,3450,1200,0.23,5250,6450,1
1077,20200304,,005320,국동,1715,395.0,29.92,13002201,20996,1405,1715,1385,740,0.38,1940,2680,1
1078,20200304,증,195990,에이비프로바이오,734,169.0,29.91,25403131,17149,565,734,565,36,0.05,790,826,0
1079,20200304,신,087260,모바일어플라이언스,3150,725.0,29.9,8342932,25432,2415,3150,2395,730,0.22,3350,4080,1
1080,20200304,,064820,케이프,4325,995.0,29.88,8879828,35423,3540,4325,3490,800,0.17,4650,5450,0
1081,20200305,증,025440,DH오토웨어,1150,265,29.94,40501789,45537,889,1150,889,25,0.02,1125,1150,0
1082,20200305,증,203690,스피어파워,4665,1075,29.94,25896175,112848,3615,4665,3485,130,0.03,4870,5000,0
1083,20200305,정,109070,주성코퍼레이션,17150,3950,29.92,1096164,16206,13200,17150,11050,3800,0.21,18000,21800,1
1084,20200305,신,003280,흥아해운,456,105,29.91,37607435,15700,358,456,355,83,0.19,440,523,0
1085,20200305,신,238120,얼라인드,18250,4200,29.89,948869,16624,16100,18250,15550,700,0.04,19100,19800,0
1086,20200305,,005320,국동,2225,510,29.74,39756282,81702,1940,2225,1845,420,0.19,2260,2680,0
1087,20200306,신,096530,씨젠,48350,11150,29.97,14746216,674505,43400,48350,42550,15900,0.29,55600,71500,1
1088,20200306,,253840,수젠텍,10050,2300,29.68,7148435,71785,10050,10050,9900,8250,0.69,11950,20200,1
1089,20200309,신,053980,오상자이엘,8580,1980,30.0,8766270,69540,7200,8580,7070,1700,0.21,8190,9890,1
1090,20200309,신,096530,씨젠,62800,14450,29.89,11847286,711628,55600,62800,54500,15500,0.27,58000,73500,1
1091,20200309,,253840,수젠텍,13050,3000,29.85,10825527,133465,11950,13050,11250,6500,0.47,13700,20200,1
1092,20200309,신,084650,랩지노믹스,14200,3250,29.68,13111103,175365,11650,14200,11600,6750,0.52,13050,19800,1
1093,20200310,증,109820,진매트릭스,4820,1110,29.92,21128545,94514,3410,4820,3050,160,0.03,5660,5820,0
1094,20200310,신,118990,모트렉스,3930,905,29.92,33687109,120377,2945,3930,2880,410,0.1,4080,4490,0
1095,20200310,,003000,부광약품,18900,4350,29.9,5685311,94712,14450,18900,13900,250,0.01,21050,21300,0
1096,20200310,,215790,이노인스트루먼트,2290,525,29.75,6120706,12795,1725,2290,1695,1100,0.45,2445,3545,1
1097,20200311,신,038290,마크로젠,40150,9250,29.94,12120562,458886,35000,40150,33400,3950,0.1,38750,42700,0
1098,20200311,,067010,이씨에스,3265,750,29.82,4295725,12979,2515,3265,2495,1125,0.3,3750,4875,1
1099,20200312,,205470,휴마시스,2125,490,29.97,48311775,99340,2125,2125,1875,675,0.33,2055,2730,1
1100,20200312,,067010,이씨에스,4240,975,29.86,20665814,79790,3750,4240,3260,700,0.17,4175,4875,0
1101,20200313,신,007570,일양약품,28950,6650,29.82,1131191,29986,20500,28950,19700,3000,0.08,37600,40600,0
1102,20200316,,064550,바이오니아,7110,1640,29.98,12617449,84469,5360,7110,5140,7490,1.03,7260,14750,1
1103,20200316,,253840,수젠텍,13950,3200,29.77,8621417,106837,10150,13950,9250,19800,1.32,15000,34800,1
1104,20200317,신,084650,랩지노믹스,16050,3700,29.96,9356677,134229,12900,16050,12600,7800,0.41,19000,26800,1
1105,20200317,신,066700,테라젠이텍스,7160,1650,29.95,2392763,16191,5010,7160,5010,500,0.06,7800,8300,0
1106,20200317,,065660,안트로젠,33000,7600,29.92,709748,20851,24000,33000,23950,5400,0.16,33750,39150,0
1107,20200317,증,241820,피씨엘,11300,2600,29.89,3208435,34275,10600,11300,10000,10800,0.85,12700,23500,1
1108,20200317,,183490,엔지켐생명과학,62000,14250,29.84,373694,23061,60200,62000,59400,2500,0.04,58900,61400,0
1109,20200318,신,053980,오상자이엘,8320,1920,30.0,9113032,72974,6620,8320,6340,8760,1.04,8440,17200,1
1110,20200318,,005320,국동,1630,375,29.88,13707316,20909,1305,1630,1285,400,0.24,1660,2060,1
1111,20200319,신,289080,SV인베스트먼트,2570,590,29.8,43482813,102550,2195,2570,2025,2580,0.99,2600,5180,1
1112,20200320,신,013890,지누스,51600,11900,29.97,490495,23082,41200,51600,41200,23150,0.5,46750,69900,1
1113,20200320,신,011780,금호석유,57100,13150,29.92,222820,11457,45050,57100,45050,15900,0.3,53200,69100,1
1114,20200320,증,016250,SGC E&C,62800,14450,29.89,244747,15218,62800,62800,57500,31100,0.48,64700,95800,1
1115,20200320,신,011070,LG이노텍,99100,22800,29.88,847968,77172,80600,99100,78600,33500,0.36,92500,126000,1
1116,20200320,신,180640,한진칼,53300,12250,29.84,6293980,301934,41050,53300,40350,38400,0.72,53300,91700,1
1117,20200320,증,217730,강스템바이오텍,6660,1530,29.82,4587689,29834,5710,6660,5410,3380,0.51,6610,9990,1
1118,20200320,신,061250,화일약품,5080,1165,29.76,2671904,12534,4610,5080,4270,6800,1.12,6050,12850,1
1119,20200320,신,069080,웹젠,11400,2600,29.55,1086347,11290,9050,11400,9050,3350,0.32,10600,13950,1
1120,20200323,증,083790,CG인바이츠,9840,2270,29.99,3258230,29721,7540,9840,7540,8400,0.78,10750,19150,1
1121,20200323,신,061250,화일약품,6600,1520,29.92,2219824,14090,6050,6600,6030,5600,0.76,7400,13000,1
1122,20200324,신,082920,비츠로셀,14950,3450,30.0,1059908,15108,12850,14950,12600,250,0.02,15800,16050,0
1123,20200324,신,207760,미스터블루,5180,1195,29.99,4076781,19413,4190,5180,4070,2390,0.44,5430,7820,1
1124,20200324,신,007370,진양제약,5090,1170,29.85,3310405,15333,4200,5090,4120,3270,0.6,5410,8680,1
1125,20200324,신,068760,셀트리온제약,57300,13150,29.78,7439307,400690,46700,57300,46600,18200,0.29,61700,79900,1
1126,20200324,신,001060,JW중외제약,25500,5850,29.77,1248080,29006,20400,25500,20150,5500,0.2,27800,33300,1
1127,20200324,,302550,리메드,18350,4200,29.68,827822,14116,14950,18350,14600,6100,0.32,19150,25250,1
1128,20200324,증,083790,CG인바이츠,12750,2910,29.57,7472105,88888,10750,12750,10400,6150,0.47,13000,19150,1
1129,20200325,,253840,수젠텍,21250,4900,29.97,13543331,267759,18800,21250,17150,13400,0.58,23150,36550,1
1130,20200325,신,096530,씨젠,88100,20300,29.94,10896296,907868,83000,88100,76500,38200,0.37,103200,141400,1
1131,20200325,신,088350,한화생명,1275,293,29.84,19697553,22941,1045,1275,1030,260,0.19,1365,1625,0
1132,20200325,신,057030,YBM넷,5990,1375,29.79,22301608,117689,4610,5990,4475,4720,0.76,6180,10900,1
1133,20200325,증,058110,멕아이씨에스,11600,2640,29.46,3496660,39268,11200,11600,10100,14600,1.22,11950,26550,1
1134,20200326,,205470,휴마시스,2730,630,30.0,30344826,76449,2150,2730,2150,995,0.31,3170,4165,1
1135,20200326,신,096530,씨젠,114500,26400,29.97,10510792,1158216,103200,114500,103100,15900,0.13,125500,141400,0
1136,20200326,신,005690,파미셀,15400,3550,29.96,20518633,299914,13500,15400,13100,4150,0.23,18200,22350,1
1137,20200326,신,289080,SV인베스트먼트,3560,820,29.93,21042301,74172,3560,3560,3405,1815,0.54,3365,5180,1
1138,20200326,신,038290,마크로젠,41250,9500,29.92,5763151,227450,39000,41250,36350,11300,0.3,37900,49200,1
1139,20200326,증,241820,피씨엘,18900,4350,29.9,7078768,123592,15550,18900,15300,2100,0.1,21400,23500,0
1140,20200326,,253840,수젠텍,27600,6350,29.88,11455452,299131,23150,27600,23100,5200,0.17,31350,36550,0
1141,20200326,증,058110,멕아이씨에스,15050,3450,29.74,1753380,24181,11950,15050,11850,11500,0.76,15050,26550,1
1142,20200326,증,215600,신라젠,12400,2840,29.71,18078557,208992,9910,12400,9880,2000,0.15,13100,15100,0
1143,20200326,증,019170,신풍제약,12450,2840,29.55,45953613,523340,9800,12450,9750,11950,0.92,13050,25000,1
1144,20200327,신,033270,유나이티드제약,20150,4650,30.0,4922748,94927,18850,20150,17100,1400,0.07,21000,22400,0
1145,20200327,신,234690,녹십자웰빙,8200,1890,29.95,1316939,10610,7560,8200,7420,2110,0.25,8390,10500,1
1146,20200327,신,180640,한진칼,57200,13150,29.85,10585018,528820,45000,57200,44850,29500,0.47,62200,91700,1
1147,20200327,,083550,케이엠,13100,3000,29.7,12156253,149903,10850,13100,10500,4350,0.3,14550,18900,1
1148,20200327,,059090,미코,12500,2860,29.67,44544491,514273,11050,12500,9020,650,0.05,12850,13500,0
1149,20200330,,006050,국영지앤엠,3120,720,30.0,20735269,58074,2340,3120,2300,270,0.09,3060,3330,0
1150,20200330,,289010,아이스크림에듀,13000,3000,30.0,8475980,106619,11950,13000,11350,350,0.03,14000,14350,0
1151,20200330,증,200230,텔콘RF제약,4920,1135,29.99,7206842,30570,4000,4920,3800,1150,0.18,6390,7540,0
1152,20200330,증,011000,진원생명과학,9930,2290,29.97,18230049,172696,9180,9930,8510,5350,0.47,11300,16650,1
1153,20200330,증,016670,디모아,1995,460,29.97,18812310,35512,1865,1995,1810,270,0.13,2010,2280,0
1154,20200330,신,053290,NE능률,3535,815,29.96,3153729,10706,3235,3535,3145,430,0.11,3940,4370,0
1155,20200330,신,144510,지씨셀,35150,8100,29.94,1592017,51651,30750,35150,28450,24700,0.65,37900,62600,1
1156,20200330,증,009460,한창제지,3430,790,29.92,24285994,76667,2700,3430,2660,275,0.07,3720,3995,0
1157,20200330,신,042500,링네트,4320,995,29.92,5551829,22207,3450,4320,3350,820,0.17,4700,5520,0
1158,20200330,신,072870,메가스터디,12550,2890,29.92,3663132,43095,10700,12550,10450,1850,0.14,13600,15450,0
1159,20200330,,100220,비상교육,8250,1900,29.92,1402301,11484,7860,8250,7790,1220,0.13,9180,10400,0
1160,20200330,,115480,씨유메디칼,2715,625,29.9,5803957,14624,2600,2715,2370,1150,0.39,2930,4080,1
1161,20200330,신,131370,알서포트,4670,1075,29.9,27926582,120210,3750,4670,3700,1160,0.21,5470,6630,1
1162,20200330,신,180640,한진칼,74300,17100,29.9,6733285,464964,62200,74300,61600,12900,0.16,78800,91700,0
1163,20200330,신,061250,화일약품,9910,2280,29.88,11695933,104748,8180,9910,8080,1750,0.16,11250,13000,0
1164,20200330,신,228760,지노믹트리,21300,4900,29.88,3496370,68744,18000,21300,16600,1600,0.07,21850,23450,0
1165,20200330,신,007370,진양제약,6740,1550,29.87,9814791,60618,5590,6740,5510,1700,0.24,6980,8680,1
1166,20200330,,133750,메가엠디,5130,1180,29.87,24377064,119854,4730,5130,4600,260,0.05,5290,5550,0
1167,20200330,증,226950,올릭스,35000,8050,29.87,568893,18712,34000,35000,31200,4000,0.11,36950,40950,0
1168,20200330,증,200780,비씨월드제약,27200,6250,29.83,6305920,156792,21850,27200,21600,5050,0.18,28750,33800,0
1169,20200330,신,214430,아이쓰리시스템,18550,4250,29.72,618579,10906,15650,18550,15600,1400,0.07,20050,21450,0
1170,20200331,,003000,부광약품,25350,5850,30.0,24440577,594606,21900,25350,21100,3150,0.12,25750,28900,0
1171,20200331,신,002100,경농,9580,2210,29.99,1666322,15336,7440,9580,7360,4030,0.42,9670,13700,1
1172,20200331,신,131370,알서포트,6070,1400,29.98,35120230,205754,5470,6070,5280,520,0.09,6110,6630,0
1173,20200331,신,025980,아난티,6010,1385,29.95,25711525,147262,4700,6010,4670,2530,0.43,5870,8400,1
1174,20200331,신,011390,부산산업,109000,25100,29.92,199486,20950,87900,109000,85000,29000,0.27,106000,135000,1
1175,20200331,증,011000,진원생명과학,12900,2970,29.91,20333308,254933,11300,12900,11250,3500,0.26,13300,16800,1
1176,20200331,증,097780,에코볼트,1190,274,29.91,67077801,74045,963,1190,951,790,0.62,1280,2070,1
1177,20200331,,174900,앱클론,49750,11450,29.9,2568940,124624,46000,49750,45000,8350,0.17,48950,57300,0
1178,20200331,증,200230,텔콘RF제약,6390,1470,29.88,12478873,78917,6390,6390,6020,580,0.08,6960,7540,0
1179,20200331,신,151860,KG에코솔루션,3915,900,29.85,8909538,32913,3525,3915,3420,530,0.13,4020,4550,0
1180,20200331,,064550,바이오니아,15900,3650,29.8,16867464,248277,12700,15900,11800,1800,0.11,16500,18300,0
1181,20200331,신,206640,바디텍메드,22000,5050,29.79,7804917,166729,19800,22000,19500,2800,0.13,21500,24300,0
1182,20200331,신,094940,푸른기술,10950,2500,29.59,1578554,16432,8550,10950,8500,3400,0.32,10550,13950,1
1183,20200401,증,035620,바른손이앤에이,2080,480,30.0,24299357,47960,1590,2080,1555,595,0.29,2040,2635,1
1184,20200401,증,101530,해태제과식품,9320,2150,29.99,1902614,17230,9300,9320,8380,2050,0.22,9450,11500,1
1185,20200401,신,011150,CJ씨푸드,3990,920,29.97,44074199,167622,3170,3990,3015,545,0.13,4095,4640,0
1186,20200401,증,058110,멕아이씨에스,25400,5850,29.92,3800723,91012,25400,25400,21200,2200,0.09,24500,26700,0
1187,20200401,신,004720,팜젠사이언스,8000,1840,29.87,8458506,65482,7700,8000,7130,870,0.12,7450,8320,0
1188,20200401,신,260660,알리코제약,13800,3150,29.58,1437519,19653,13550,13800,13000,1950,0.15,12700,14650,0
1189,20200401,,215480,토박스코리아,1110,253,29.52,16911231,18526,1035,1110,999,245,0.23,1070,1315,1
1190,20200402,신,006140,피제이전자,5200,1200,30.0,2580314,12944,4390,5200,4390,20,0.0,5050,5070,0
1191,20200402,신,039860,나노엔텍,7030,1620,29.94,12091334,82752,6610,7030,6030,1260,0.19,6740,8000,0
1192,20200402,신,024060,흥구석유,6570,1510,29.84,15268100,93237,5540,6570,5210,1940,0.25,7860,9800,1
1193,20200402,신,190510,나무가,14600,3350,29.78,1529346,20784,12150,14600,11750,2550,0.17,14750,17300,0
1194,20200403,증,019170,신풍제약,15400,3550,29.96,21410786,305720,12450,15400,11800,6550,0.36,18450,25000,1
1195,20200403,신,044490,태웅,5160,1185,29.81,2607624,13084,4050,5160,4050,1390,0.29,4850,6240,1
1196,20200403,증,225430,케이엠제약,3135,720,29.81,3800240,11406,2925,3135,2760,735,0.21,3505,4240,1
1197,20200407,신,144510,지씨셀,49200,11350,29.99,2737434,128588,38450,49200,35800,5600,0.1,57000,62600,0
1198,20200407,증,080720,한국유니온제약,22650,5200,29.8,15687666,320066,17250,22650,15550,5400,0.24,22050,27450,1
1199,20200407,증,097780,에코볼트,1595,365,29.67,231195903,317482,1245,1595,1170,330,0.19,1740,2070,0
1200,20200407,증,011000,진원생명과학,15100,3450,29.61,8952190,128814,12300,15100,12200,1150,0.07,15650,16800,0
1201,20200408,신,002720,국제약품,8040,1850,29.89,13567106,95254,6260,8040,6120,2400,0.31,7750,10150,1
1202,20200408,신,032850,비트컴퓨터,7390,1700,29.88,9951833,68809,5690,7390,5550,4220,0.59,7130,11350,1
1203,20200408,신,068330,일신바이오,2740,630,29.86,21160419,57458,2600,2740,2590,120,0.04,2980,3100,0
1204,20200408,증,900300,오가닉티코스메틱,1245,286,29.82,21339240,25831,966,1245,960,155,0.13,1225,1380,0
1205,20200408,증,096630,에스코넥,2070,475,29.78,26001637,48438,1590,2070,1555,340,0.17,1990,2330,0
1206,20200409,증,127120,디엔에이링크,4900,1130,29.97,2619219,11940,4035,4900,3930,420,0.08,5330,5750,0
1207,20200409,신,002320,한진,46500,10700,29.89,2763211,123947,39750,46500,38000,10250,0.22,46950,57200,1
1208,20200409,증,012280,영화금속,1565,360,29.88,10105674,15622,1440,1565,1405,20,0.01,1620,1640,0
1209,20200409,증,012160,영흥,1100,252,29.72,11293999,11734,965,1100,940,100,0.09,1140,1240,0
1210,20200409,,073110,엘엠에스,12200,2790,29.65,1266559,14294,9510,12200,9450,300,0.02,12650,12950,0
1211,20200410,증,009730,이렘,490,113,29.97,46872109,21956,370,490,370,220,0.36,608,828,1
1212,20200410,신,293580,나우IB,6090,1400,29.85,3984236,23424,5500,6090,5210,300,0.05,6420,6720,0
1213,20200410,신,066700,테라젠이텍스,11100,2540,29.67,15792965,159632,8480,11100,8190,1700,0.13,12700,14400,0
1214,20200410,증,223310,딥마인드,162,37,29.6,93290551,14804,145,162,145,21,0.11,193,214,0
1215,20200413,증,003070,코오롱글로벌,9160,2110,29.93,1248210,11410,9130,9160,8770,950,0.09,10850,11800,0
1216,20200413,신,138490,코오롱ENP,4020,925,29.89,3593605,14162,3745,4020,3655,920,0.22,4170,5090,1
1217,20200413,,010660,화천기계,3000,690,29.87,20437559,55993,2355,3000,2355,410,0.14,2940,3350,0
1218,20200414,증,032800,판타지오,985,227,29.95,31293225,28559,770,985,770,185,0.18,1030,1215,0
1219,20200414,,005950,이수화학,9680,2230,29.93,3350385,30184,7560,9680,7500,3200,0.32,10050,13250,1
1220,20200414,신,052460,아이크래프트,3495,805,29.93,5435471,17400,2770,3495,2750,295,0.09,3450,3745,0
1221,20200414,신,002020,코오롱,23500,5400,29.83,698843,16339,23200,23500,23150,3650,0.14,25300,28950,0
1222,20200414,신,002620,제일파마홀딩스,15500,3550,29.71,975662,13652,12100,15500,12000,800,0.05,16050,16850,0
